Tweet,mpqa-posCount,mpqa-negCount,BingLiu-posCount,BingLiu-negCount,AFINN-posScore,AFINN-negScore,S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,NRC-10-anger,NRC-10-anticipation,NRC-10-disgust,NRC-10-fear,NRC-10-joy,NRC-10-sadness,NRC-10-surprise,NRC-10-trust,NRC-10-negative,NRC-10-positive,NRC-10-Expanded-anger,NRC-10-Expanded-anticipation,NRC-10-Expanded-disgust,NRC-10-Expanded-fear,NRC-10-Expanded-joy,NRC-10-Expanded-sadness,NRC-10-Expanded-surprise,NRC-10-Expanded-trust,NRC-10-Expanded-negative,NRC-10-Expanded-positive,NRC-Hash-Emo-anger,NRC-Hash-Emo-anticipation,NRC-Hash-Emo-disgust,NRC-Hash-Emo-fear,NRC-Hash-Emo-joy,NRC-Hash-Emo-sadness,NRC-Hash-Emo-surprise,NRC-Hash-Emo-trust,SentiWordnet-posScore,SentiWordnet-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount
'Why does #terrorism exist in the first place? #AskTrumpOneQuestion',0,0,0,0,0,0,0.825,-1.987,0.982,-3.507,0,0,0,0,0,0,0,0,0,0,0.947849,0.271038,0.921395,1.092788,0.1115,0.70211,0.185058,0.277548,2.601819,0.445144,0.81206,0.240074,0.173679,1.812085,0.340889,0.358992,0.482971,0,0.197917,-0.007616,0,0,0
'Today has dragged on #restless',0,0,0,1,0,-1,0.047,-1.597,0.45,-2.531,0,0,0,0,0,0,0,0,0,0,0.30344,0.046145,0.087536,0.254755,0.016199,0.203583,0.043949,0.07273,0.872159,0.074089,0.441304,0,0.61353,1.441128,0.545999,0.278505,0.481585,0,0.229167,0,0,0,0
'@BelieveInBlue18 awe thanks! Couldn\"t be doing it without all your help and support and that amazing encouragement!💕😘🙌�?�',4,0,3,0,10,0,5.333,-3.331,4.558,-3.177,0,0,0,0,0,0,0,0,0,0,0.887825,1.493209,0.739571,0.972643,2.739896,0.653523,0.866562,2.469779,3.154187,4.995669,0.131097,0,0.475694,0.18663,0.793252,0.681272,2.262065,1.237587,1.525843,0,0,0,0
'yesterday i finished watching penny dreadful and from all the beautiful things i saw one question remains: were the writers HIM\"s fans?',1,1,2,1,3,-3,5.127,-3.499,5.608,-7.117,1,1,2,2,1,1,0,1,2,3,1.148751,0.811568,0.896838,1.052707,0.845937,0.448729,0.442652,1.237283,3.478016,3.005943,0.261722,1.591317,1.373422,0.197328,2.284862,0.482108,2.631105,1.759738,1.5,-1.041667,0,0,0
'@ajjaffe @MattMurph24 @nickspencer I was under the impression that stop and frisk was a concern to many in NYC. Didn\"t deBlasio rein it in?',1,1,0,1,0,-1,3.169,-3.511,1.838,-5.043,0,0,0,0,0,0,0,0,1,1,1.02128,0.602198,1.211391,1.292434,0.3908,0.680882,0.400648,0.7143,4.715613,1.816355,0.563468,0.748888,0.429044,0.47942,0.580297,0.582536,1.466684,0,0.185417,-0.473327,0,0,0
'@JackAndAHat butter up the walls, nightmare',0,1,0,1,0,0,1.023,-1.527,1.846,-1.047,0,0,0,1,0,0,0,0,1,0,0.242915,0.097138,0.24436,0.213608,0.074432,0.068031,0.049947,0.136068,0.848361,0.333401,0.198014,0,0.504623,1.14781,0.04802,0,0.197898,0.018119,0.266369,-0.145833,0,0,0
'Putin feels it acceptable to bomb &amp; kill aid workers. Soon he may be sitting at the same table as Trump!! #Armageddon #USApleasedont ',2,2,1,2,1,-4,2.412,-3.058,3.21,-9.667,1,0,0,2,0,2,2,0,2,2,0.827274,1.225445,0.59639,0.720889,0.564085,0.364933,0.435267,1.042654,2.477101,2.461376,0.87887,0.631619,2.145995,1.219352,0.808536,0.299714,1.132301,0.368132,0.779167,-0.687054,0,0,0
'I hate freaking out and ruining things. #anxiety',0,1,0,3,0,-5,0.065,-4.378,0.73,-4.55,1,0,1,1,0,1,0,0,1,0,0.709603,0.278175,0.449951,0.351238,0.128237,0.56632,0.132283,0.165328,1.95454,0.414311,1.960931,0,0.521871,2.600551,0.151416,0,0,0.287435,0,-1.52178,0,0,0
'Getting terrible download speeds for fifa smh.',0,1,0,1,0,-3,0.219,-3.798,0.285,-5.788,1,0,1,1,0,1,0,0,1,0,0.611774,0.416268,0.661778,0.351947,0.188198,0.298013,0.114408,0.363459,1.635053,0.905652,1.823788,0.302624,1.003083,0.131634,0,1.088008,0,0,0,-0.847917,0,0,0
'My roommate turns the sink off with her foot to avoid germs and a guy says \"YOUR roommate is feet girl?! I\"m so sorry\" plz help ',1,2,0,2,2,-2,3.601,-8.786,2.569,-5.436,0,0,0,1,0,0,0,0,1,0,1.712417,1.031016,1.857842,1.723368,0.900074,1.17104,0.485766,1.951648,6.360161,3.146716,1.64173,0.388455,5.8743,1.479633,0.124434,0.312772,0.552574,0.741374,0.262302,-1.835417,0,0,0
'@ksmitely @CitizenMeh I feel strongly that we need to work together to right this dreadful wrong.',1,2,2,2,0,-5,0.562,-5.87,0.893,-5.635,1,1,1,1,0,1,0,0,2,1,0.461541,0.588783,0.514408,0.57367,0.334704,0.298188,0.208779,0.432797,2.421429,1.378324,1.179941,0.050193,1.19587,0.345608,0.7674,0.497261,0.298973,0.42025,1.456555,-3.03006,0,0,0
'i\"m... nervous about this test rip',0,1,0,2,0,-2,0.603,-4.012,0.835,-1.599,0,1,0,1,0,0,0,0,1,0,0.61456,0.289662,0.471293,0.876428,0.174249,1.045018,0.147184,0.291692,2.507575,0.592718,0.65509,0.206,0,2.298838,0,0.891446,0.406532,0,0.520833,-0.516667,0,0,0
'BibleMotivate: Are you worrying/worried?\n1Peter 5:7\nThrow all your worry on him, because he cares for you. #faith #leadership  #mindfu…',0,2,0,1,2,-3,4.885,-1.334,8.789,-4.514,0,1,0,1,0,1,0,0,1,0,0.998463,0.936079,0.643953,0.832472,1.19115,0.551567,0.468819,1.867477,3.275651,3.808698,0.983193,0.061206,1.454092,0.702153,2.054041,0.030216,0.179296,5.047498,0.522917,-0.09697,0,0,0
'@tcarrels  \nSo when exactly did you lose your mind, pal? \n #Trump #fraud #misogynist #liar #psychopath #narcissist  #conartist',0,2,0,1,0,0,2.968,-1.414,0.425,-7.935,1,0,1,1,0,1,1,0,1,0,0.645415,0.458669,0.742194,0.647508,0.515667,0.269777,0.358808,0.659773,2.375053,1.391427,1.088417,0.55572,1.325231,0.353235,0,0.087795,0.654664,0.393668,0.37753,-0.660574,0,0,0
'@NeyaphemMaster @_James_Kellar_ @RavenMetamorph @MagnetoBroHood @jedi_paige Thomas\" nervousness at being the group\"s focus is evident, \"I&gt;',1,1,0,1,0,0,3.179,-1.759,3.04,-1.991,0,0,0,1,0,0,0,1,0,2,0.715132,0.255978,0.629251,0.816657,0.250567,0.357928,0.171871,0.605781,2.867344,1.060578,0.163451,0.525761,0.042767,1.584229,0,0,1.383951,0,0.854167,-0.4125,0,0,0
'That old lady is cray cray #scared #BellaIsSoCute #awe #Empire',0,0,0,0,0,0,0.472,-0.175,1.641,-2.211,0,0,0,0,0,0,0,0,0,0,0.186169,0.151059,0.332322,0.304413,0.231772,0.136464,0.113745,0.477419,0.864499,0.79771,0,0.171432,0.95341,2.003101,0,0.000349,1.423924,0.86401,0.231845,0,0,0,0
'No red card for Gordon there? The ref must be a Celtic fan as that was a shocking challenge.',0,2,0,1,3,-4,3.305,-2.205,2.749,-7.59,1,0,0,1,0,0,0,0,1,0,1.412531,0.877731,1.56658,1.26158,0.519928,0.745616,0.705056,0.903592,4.752382,2.312504,0.792353,0.89325,1.472951,0.197873,0.806887,0.150833,2.021687,0.00966,0.572917,-0.947917,0,0,1
'so I picked up my phone!!!\" #shocking 😳',0,0,0,0,0,0,0.991,-1.94,0.468,-2.103,0,0,0,0,0,0,0,0,0,0,0.395753,0.265505,0.272275,0.353128,0.251355,0.1525,0.14887,0.18456,1.523602,0.562184,0.579576,0,0.335586,0,0,0,1.333619,0,0.266369,-0.125,0,0,0
'@Shahid3011 don\"t tweet shit like this! It\"ll come back and haunt you like your other ones 😭😂',3,1,2,2,4,-5,4.075,-2.999,0.691,-5.654,1,0,1,1,0,0,0,1,2,1,1.272215,1.050015,1.406797,1.504536,1.017562,0.569931,0.610332,1.038775,4.415816,2.398839,1.068342,0.209286,1.649986,0.333709,0,1.02006,0.043454,0.993035,1.960909,-0.9,0,0,0
'I have a job interview with @BarclaysUK in Loughborough next month !!!',0,0,0,0,0,0,1.655,-0.935,2.648,-0.64,0,0,0,0,0,0,0,0,0,1,0.289395,0.42702,0.225994,0.273688,0.275773,0.150845,0.25885,0.234178,1.223068,0.69099,0,1.012012,0,2.215345,0.215954,0,0,0,0.100136,-0.345797,0,0,0
'Ugh.. Why am I not asleep yet. Fml. I think low key I\"m afraid I might miss something. #SleeplessNight #sleepy ',1,4,0,3,0,-6,0.721,-12.37,1.712,-8.526,0,0,0,1,0,0,0,0,1,0,1.577009,0.680698,1.529975,1.254158,0.323588,1.310605,0.416508,0.633529,7.230805,1.329887,2.344322,0.354855,1.476616,2.459339,0.150211,1.793779,0.11528,0.993968,0.213311,-2.735746,0,0,1
'I\"m getting so nervous for my first anatomy exam 😩',0,1,0,1,0,-2,1.192,-3.103,2.657,-0.244,0,1,0,1,0,0,0,0,1,0,0.350429,0.516115,0.249967,0.395476,0.329679,0.184895,0.209686,0.465727,1.574906,1.125513,0.087599,0.503381,0,2.942717,0.15731,0,1.022766,0,0.1875,-0.341667,0,0,0
'Tweeting from the sporadic wifi on the tube #perilous',0,1,0,1,0,0,0.739,-2.319,0.603,-0.974,0,0,0,0,0,0,0,0,0,0,0.370079,0.258594,0.433619,0.335588,0.178342,0.096244,0.094455,0.221088,1.189793,0.610728,0.74882,0.197257,0.221545,0,0,0,0.689248,0,0.072917,-0.3125,0,0,0
'@AzyraiZelo I am shy xD',0,1,0,0,0,-1,0.933,-0.672,0,-0.537,0,0,0,0,0,0,0,0,0,0,0.214252,0.175758,0.137221,0.208737,0.126831,0.160292,0.099102,0.161561,1.339748,0.386812,0.152255,0.182369,0,0.29573,0,0.055618,0.590887,0,0.0625,-0.166667,0,0,0
'today has been terrible but tonight will end better because I get to see Malik �?��?',2,1,1,1,2,-3,1.691,-4.915,1.303,-4.759,1,0,1,1,0,1,0,0,1,0,0.833451,0.930996,0.356383,0.778576,0.580021,0.367636,0.496185,0.724907,2.478042,1.759495,0.431021,0.745257,0.330105,0.326004,0.519403,0.593315,0.763979,0.596469,2.829298,-0.972917,0,0,0
'@BossUpJaee but your pussy was weak from what I heard so stfu up to me bitch . You got to threaten him that your pregnant .',0,3,0,3,0,-9,3.262,-4,0.448,-10.12,2,1,1,2,0,1,0,0,2,0,1.934394,1.036753,1.86311,1.752925,0.910684,1.577148,0.564344,1.275924,6.873519,2.844025,2.916997,1.076413,3.379182,0.376417,0.099135,0.374042,0.80915,0.648674,0.453869,-1.447108,0,0,0
'I saved him after ordering him to risk his life. I didn\"t panic but stayed calm and rescued him.',1,2,1,2,6,-5,2.18,-4.932,3.073,-4.103,0,1,0,2,0,0,0,0,2,1,1.157698,0.717139,0.760568,1.444977,0.57208,0.929962,0.353224,1.252057,4.489084,2.332113,0.598594,0.316594,0.338603,3.370223,1.262699,0.383981,1.189217,1.042409,0.23125,-1.033333,0,0,0
'@davidhiggerson Can understand fear factor but why support a company that wants to reduce your own to status of a needy satellite..',2,2,1,2,2,-4,2.72,-4.992,1.309,-6.315,1,0,0,1,0,0,0,0,2,1,0.939451,0.8449,0.819444,0.800932,0.857476,0.556082,0.318746,1.590502,3.898596,2.993577,3.653665,0.086909,2.269896,1.864846,0,0.888966,0.154838,0.666465,0.463542,-1.65925,0,0,0
'@ChickOfBeauty No!  By Y\"all I mean rioting, fire starting, business burning, looting ASSHOLES!  That create  #BlackLivesmatter #terrorism',0,0,0,1,0,-3,3.094,-3.06,3.187,-3.569,0,0,0,1,1,0,0,0,0,1,2.12476,0.677565,2.08729,1.634992,0.649285,1.232497,0.441941,0.597632,5.801363,1.683351,1.169236,0.198072,1.488985,2.340134,0.598591,0.150833,0.060738,0.434265,0.552381,-1.029067,0,0,1
'Why is it so windy? So glad I didn\"t ride my bike. #fear #wind',1,0,1,0,3,0,2.2,-4.696,1.721,-5.154,0,1,0,0,1,0,0,0,0,1,0.856119,0.449103,0.724526,0.796244,0.308983,0.597515,0.300622,0.447363,3.678653,0.909573,0.834181,0.255294,0.667639,2.083508,1.417898,0.12928,0.498079,0,0.041667,-0.464286,0,0,0
'@SEPTA 45 minutes late &amp; counting! #horrible CTT Service sucks!',0,0,0,1,0,-3,1.506,-3.339,1.545,-5.527,0,0,0,0,0,1,0,0,1,0,0.529367,0.51365,0.388024,0.224771,0.517749,0.596918,0.174217,0.232243,1.252793,0.996056,1.316522,0.863691,1.44094,0.844352,0.229424,1.133804,0.175109,0,0,-0.172917,0,0,0
'If children live with #ridicule, they learn to feel #shy',1,0,0,0,0,0,1.081,-1.403,1.02,-3.437,0,0,0,0,0,0,0,0,0,1,0.273531,0.536587,0.18413,0.375489,0.597226,0.163811,0.149154,0.647742,1.207501,1.416501,0.413233,0,1.09574,2.020779,0.31461,0.931363,0,0.706304,0.674851,0,0,0,0
'bad news fam, life is still hard and awful #depression  #atleastIhaveBuffy',0,3,0,3,0,-7,0.736,-4.714,1.806,-6.205,2,0,2,2,0,2,0,0,2,0,0.280443,0.297291,0.120657,0.231876,0.249676,0.162353,0.090524,0.415823,1.131636,0.9618,0.038731,0.414742,0.612368,1.481707,1.28966,1.11022,0.416463,0.442052,0.1125,-4.14508,0,0,0
'@AldiToHarrods I\"m still too nervous to try it. I need to man up and give it ago.',0,3,0,1,0,-2,1.21,-3.965,0.843,-3.892,0,1,0,1,0,0,0,0,1,0,0.870604,0.959783,0.59876,0.873659,0.575046,0.424504,0.553919,0.876386,4.156575,1.98111,0.720592,0.053471,0.216111,1.801816,0,0.187378,0.347845,0.459701,0.381548,-1.354152,0,0,0
'@Sami749263491 yeah whatever, whahibbi are #muslims just a sect, as you know,  #islam is synonymous with #rape and ',1,1,0,0,1,0,8.027,-0.115,3.394,-5.925,0,0,0,1,0,0,0,1,1,1,1.253821,0.557847,0.997934,1.190586,0.534979,0.714789,0.559942,0.859504,4.05152,1.680676,0.593935,0,1.111664,1.432078,0.473559,0,0.00592,0.609466,1.358987,-0.1875,0,0,0
'@littlepieces Customer services got involved and eventually completely wash their hands of it. #awful #dreamornightmare',0,0,0,0,0,0,1.06,-1.138,0.735,-8.852,0,0,0,0,0,0,0,0,0,2,0.594135,0.565291,0.331234,0.403512,0.329278,0.145746,0.353238,0.786745,1.663224,1.2891,1.05045,0.468143,3.998803,0,0.394469,0.84457,0.170509,1.953441,0.425,0,0,0,0
'I really wanna take advantage of UofW\"s gym but i\"m shy af.',1,1,1,0,2,-1,1.771,-4.289,0.544,-2.926,0,0,0,0,0,0,0,0,0,1,1.202691,0.619159,0.765245,1.204925,0.348238,0.739291,0.329069,0.65375,4.976748,1.298099,1.035331,0,0.967364,0.238975,0,0.301752,0.586338,0.060861,1.116626,-0.25,0,0,0
'After a nervous couple of days test results now confirm my life will be no different whatsoever as the result of two actors divorcing, phew!',1,1,0,1,0,-3,3.294,-6.085,4.637,-2.592,0,2,0,1,0,0,0,0,1,0,1.107004,1.207634,0.924558,1.196906,0.795837,1.117325,0.565963,0.82566,4.190774,2.375291,0.341857,2.622853,0.530017,6.101671,1.511716,0.325797,0.979509,1.0395,0.872917,-0.83125,0,0,1
'#NawazSharif confesses that #Pakistan  supports #terror at #unga\n#BurhanWani',0,0,1,0,2,0,0.083,-1.749,0.161,-2.427,0,0,0,0,0,0,0,0,0,0,0.797484,0.233854,0.418938,0.948208,0.117572,0.44636,0.164014,0.578359,1.802802,0.775375,0,0,0.922979,3.482937,0,0.392455,0.05096,1.169302,0,0,0,0,0
'And I would advise that everyone wait to watch @KevinCanWaitCBS ,or actually don\"t wait, just don\"t even watch it because it is #awful',2,0,0,0,0,0,4.896,-2.539,2.083,-12.393,0,4,0,2,0,0,0,3,2,3,1.123936,0.708352,1.143961,1.300761,0.580042,0.581461,0.582786,1.104215,5.114496,2.567919,1.436164,2.507434,1.812307,1.534274,0,0.552291,1.265409,0,1.934821,-0.416667,0,0,0
'But this is the internet age, so get mad out of any and all proportion and assume the terrible worst with little to no facts or knowledge.',0,4,0,3,0,-10,3.284,-8.28,2.189,-10.482,2,0,2,2,0,2,0,1,2,2,1.599011,0.936019,1.84614,1.505643,0.562864,1.067255,0.528037,1.0255,5.905846,1.963944,2.032924,1.383809,1.12985,1.900622,0.14209,0.745787,0.628381,0.871053,0.726173,-4.528675,0,0,1
'World is facing #terrorism. Where #Terrorist\"s school exist? Who are terrorist\"s teacher &amp; father. Which is terrorist\"s motherland?',0,0,0,0,0,-4,3.806,-2.79,1.151,-8.105,2,0,2,2,0,2,2,3,2,1,1.597628,0.559788,1.372277,1.949853,0.440293,1.061374,0.367131,1.036158,4.773155,1.856926,0.256902,0.12226,2.120221,6.537348,0.351929,0.477363,0.487747,0.540606,0.166667,-0.25,0,0,0
'My roommate: it\"s okay that we can\"t spell because we have autocorrect. #terrible #firstworldprobs',1,0,0,0,0,0,2.826,-1.787,0.99,-11.684,0,0,0,0,0,0,0,0,0,0,0.916798,0.774603,0.794389,1.009459,0.520527,0.489064,0.528817,1.325052,3.672826,2.231621,3.754728,0.100385,1.265846,0.221003,0,0.276743,0,0.544972,0.558469,0,0,0,0
'@Justin_Gau @JamesMelville You certainly wouldn\"t catch me with the multitude. #ghastly',0,0,0,0,0,0,3.402,-0.698,0.845,-2.527,0,0,0,0,0,0,1,0,0,0,0.502678,0.393102,0.508847,0.608202,0.465465,0.212718,0.261424,0.827513,2.042801,1.786494,0.290297,0,0.297496,0.153127,0.249644,0,0.098958,0.166457,0.125,-0.16542,0,0,0
'#amwriting #horror in the dark and a loud creaking door noise is coming from the kitchen. There are no doors there to creak. WTF.',0,1,0,5,0,-5,0.713,-4.049,4.22,-6.101,0,1,0,0,0,1,0,0,2,0,1.70298,0.845073,1.645056,1.491917,0.483265,0.782966,0.373608,0.646869,5.095991,1.571799,2.0676,0.337168,1.164514,1.597648,0.979089,1.108948,1.253459,0,0.267262,-1.161905,0,0,1
'Loving @challengesophie @TEDx talk #challenge #fear #map #inspiration #stayunstoppable',0,0,1,0,2,0,1.352,-0.125,7.968,-2.153,0,0,0,0,1,0,0,1,0,2,0.014379,0.060613,0.007381,0.013679,0.168057,0.012969,0.044498,0.04323,0.058918,0.289045,0.214831,1.084799,0.218875,2.742997,2.357719,0,0.173693,1.693342,0.375,-0.083333,0,0,0
'@captainzee44 yup. He can celebrate and no he doesn\"t hesitate',1,0,1,0,3,-3,3.822,-2.069,1.4,-3.042,0,0,0,0,0,0,0,0,0,0,0.765075,0.924919,0.657642,0.627865,0.902656,0.368505,0.485867,1.154594,2.580991,1.907931,1.15938,0.41198,0.239825,0.156123,1.152858,0.462128,0.130169,0.23816,0.09375,-0.447917,0,0,1
'Lady gaga fucking followed i have been waiting for this day for ages it fucking happened im shaking thank you so much @ladygaga �?��?',1,1,1,2,2,-8,6.323,-6.052,4.609,-4.053,0,0,0,1,0,0,0,0,1,0,1.937912,1.306848,1.729813,1.047065,1.659919,1.011267,0.78652,1.49349,4.752527,3.542768,2.350062,1.423194,1.175432,2.098688,1.674938,0.879437,1.040799,0.511035,0.892993,-0.125,0,0,0
'@DDNewsHindi  #UNGA no talks should be carried out with Pakistan now ... His mouth stinks of #terrorism #UriAttack',0,0,0,1,0,-3,0.781,-4.341,0.967,-4.004,0,0,0,0,0,0,1,0,0,0,1.689112,0.562113,1.688674,1.46547,0.247535,1.165649,0.329302,0.717421,4.155684,0.93293,0.193277,1.20882,2.737157,1.914866,0.724102,0.738814,0.320803,0.00966,0.083333,-1.094697,0,0,1
'@HoustonTexans just trying to go home tonight? A run on 2nd and 20 and a run on 3rd and 20? That\"s what champs do...#sike #losers #terrible',1,1,0,0,0,0,2.575,-1.859,4.159,-12.074,0,0,0,0,0,0,0,0,0,0,1.399401,1.519682,1.205374,1.499719,1.014984,0.549074,0.73282,1.182215,5.243375,3.161777,0.556566,1.573801,2.02654,0.58091,1.174641,0.228152,1.257833,0,1.169524,-0.644203,0,0,0
'@mdthib This is so lovely! Or I am frightened, not sure which! But, wow!',3,0,2,0,7,-2,3.923,-3.568,2.813,-2.34,0,1,0,1,1,1,2,1,1,1,0.826209,0.878283,0.60024,0.664677,1.023361,0.497173,0.569976,0.712628,3.415483,2.455489,0.157243,0.12984,0,1.927188,1.207976,0.117649,0.997363,0,0.90604,-0.541667,0,0,1
'Can\"t start a good day without a cup of tea! \n\n #tea  #day #goodday',1,0,1,0,3,0,5.188,-0.959,9.06,-1.161,0,2,0,0,1,0,1,1,0,1,0.447754,0.486393,0.457467,0.63,0.527365,0.426988,0.212057,0.462556,2.32498,1.364003,0,0.097412,0.126233,0.584182,5.94616,1.694566,0.802002,0,2.711831,-0.110897,0,0,0
'US you need to band together not apart #nevertrump he promotes hatred and fuels #fear',0,1,0,1,1,-3,2.089,-2.514,1.296,-5.923,1,0,1,1,0,1,0,0,1,0,0.577759,0.740732,0.368543,0.604636,0.595309,0.462078,0.210114,1.134629,2.065345,2.265276,1.761895,0.086067,1.070132,2.081938,0.021856,0.254366,0.536672,0.686042,0.306548,-0.533333,0,0,1
'@drunkejt almost all of my mutuals intimidated me at some point or still do',0,0,0,0,0,-2,1.005,-1.557,0.685,-3.236,0,0,0,0,0,0,0,0,0,0,0.923932,0.425746,0.593723,0.752313,0.32783,0.538405,0.32186,0.399458,3.054648,0.930995,0.54158,0.043601,0.285725,0.383687,0,0,0.330189,0.136749,0.822538,-0.698123,0,0,0
'GUY was such a video I\"m shaking @ladygaga',0,0,0,0,0,0,2.407,-1.334,2.022,-0.954,0,0,0,1,0,0,0,0,1,0,0.284437,0.301512,0.295009,0.38329,0.280397,0.208046,0.210653,0.312681,1.441831,0.713749,0.151835,0.587999,0.776073,1.070754,0.212135,0,0.855544,0,0.041667,-0.229167,0,0,0
'Knowing I have my hair to wash and dry is like knowing you had that English close reading in your school bag to do #dread',1,1,1,0,2,0,2.082,-3.982,1.728,-3.46,0,0,0,0,0,0,0,1,0,3,0.861436,0.709956,0.996377,0.9591,0.623762,0.480039,0.434714,0.817334,3.513388,2.206836,1.164549,0.468577,1.960364,2.420729,0.295334,0.168927,1.274616,0.166457,1.785713,-0.670926,0,0,0
'#AnthonyWeiner #DISTRACTION #what is really going on? #selection #election #Syria  #race #riots #GasCrisis2016 #NoDAPL #rape',0,0,0,0,0,0,0.244,-0.633,0.181,-5.339,0,0,0,0,0,0,0,0,0,0,0.395686,0.236802,0.477642,0.470569,0.074332,0.332799,0.129494,0.123877,1.880633,0.289385,1.684029,0,0.819382,2.422968,0,0,2.668529,0,0.604167,-0.333333,0,0,0
'@Zak_Atif two congressional hearings in USA stopped financial aid to Pak and asked it to prove that it is doing enough to stop terrorism 1n',0,1,1,1,0,-2,1.275,-3.178,0.871,-10.176,1,0,1,1,0,1,0,0,1,2,0.926061,0.864892,0.615477,0.865997,0.459562,0.371357,0.462098,1.283858,2.981769,2.2772,0.872023,0.799897,0.372137,2.43105,1.180871,0,0.992678,0.956366,0.552083,-0.035827,0,0,0
'#ahs6 every 5 minutes I\"ve been saying \"nope nope I\"d be gone by now.\" \"MOVE\" or \"GTFO\" so thank you for the #fear',1,0,1,0,2,0,8.128,-5.226,1.88,-8.017,0,0,0,0,0,0,0,0,0,0,2.181991,1.470163,1.966171,2.427399,1.70658,1.336984,0.950523,1.856921,8.840606,3.650801,1.564135,0.104808,1.316457,2.542397,0.836226,0.668447,0.707138,0.253338,0.1875,-0.964583,0,0,0
'@GSchwartz_ it wasn\"t a joke . #bully',1,0,0,1,2,0,0.788,-0.207,0.131,-5.147,0,0,0,0,0,0,0,0,1,0,0.353295,0.17174,0.341224,0.395194,0.133267,0.145861,0.151381,0.267895,1.568715,0.575572,0.555786,0,1.883999,0,0,1.12197,0.577158,0,0.7875,-0.041667,0,0,0
'i\"ve seen the elder watching me during my community hours and i honestly don\"t have an idea about what my assignment will be. #apprehensive',2,0,0,0,0,0,3.073,-4.312,4.978,-4.426,0,0,0,0,0,0,0,2,0,3,1.460011,1.108083,1.1609,1.47063,0.697591,0.937898,0.689326,1.239904,5.991391,2.188606,0.466129,1.130405,0.753472,2.847737,0.375903,0.402505,3.225166,0.889451,0.89091,-0.479167,0,0,0
'and claimed that all of the same things could scare us\nbut we were tough because of ancestry',0,1,1,1,0,-2,0.683,-2.656,1.06,-4.794,1,1,0,1,0,1,1,0,2,0,0.971775,0.575598,0.791018,0.893907,0.406835,0.511153,0.292142,0.847772,3.143847,1.637343,0.391997,0.86966,0.535535,1.400945,0.151416,0.399099,0.482972,1.424722,0.479167,-1.268254,0,0,0
'I think I may have a mild anxiety problem. I think that\"s what this feeling may be..',1,2,0,2,1,-4,1.14,-5.457,1.843,-3.406,2,2,1,3,1,3,1,1,3,1,1.161957,1.062981,1.105866,1.335755,0.491061,0.754052,0.735587,0.79447,5.539825,2.005824,0.12097,0.422222,0.114567,3.597073,0.716208,0.315823,0.043454,0.857486,0.964258,-1.1125,0,0,0
'@sandrosmom The horror!',0,1,0,0,0,0,0.528,-0.041,0.349,-0.646,1,0,1,1,0,1,1,0,1,0,0.143253,0.125339,0.237422,0.149686,0.199902,0.033091,0.05244,0.052079,0.473557,0.339753,0,0.310053,0,0.704772,0,0,0,0,0,-0.229167,0,0,0
'I forgot #BB18 was on tonight 😳 that is how much the real world has been distracting me #horrid 🙅�?�🙈🙊',1,1,0,1,0,-1,0.969,-3.074,1.521,-6.146,1,1,0,0,0,0,0,1,1,1,0.596646,0.517745,0.726618,0.608593,0.366481,0.39867,0.303498,0.693959,2.641191,1.143492,0.23901,0.179352,2.000461,0.218432,0.358048,0.034999,2.625483,0.259176,0.270833,-0.347917,0,0,0
'Some serious hip shaking going on tonight 😜',0,1,0,0,0,0,0.432,-1.158,1.096,-1.491,0,0,0,1,0,0,0,0,1,0,0.595385,0.446063,0.218915,0.565373,0.177786,0.16887,0.159362,0.175481,1.203584,0.399578,0.181868,0.384535,0.361601,1.315028,0.082539,0,0.308269,0.277343,0.439583,-0.363393,0,0,0
'@AlamRahman today which can impact the signal, I\"m afraid :-( Our engineers are working to have this resolved by this evening and you\"ll',1,1,0,1,2,-2,4.62,-3.919,4.338,-3.348,0,0,0,1,0,0,0,0,1,1,0.932393,1.164355,0.875326,1.031498,0.891521,0.831256,0.476823,1.412812,4.320698,3.058278,1.433333,0.941728,0.223693,2.385852,1.820012,0.072825,0.689028,1.781073,0.493886,-0.941667,0,-2,0
